ROUGE-Type,Task Name,System Name,Avg_Recall,Avg_Precision,Avg_F-Score,Num Reference Summaries
ROUGE-L+StopWordRemoval,NEWS562,SYSTEM1.TXT,0.18519,0.15625,0.16949,1

ROUGE-1+StopWordRemoval,NEWS562,SYSTEM1.TXT,0.23333,0.18919,0.20896,1

ROUGE-2+StopWordRemoval,NEWS562,SYSTEM1.TXT,0.03704,0.02941,0.03279,1

ROUGE-L+StopWordRemoval,NEWS563,SYSTEM1.TXT,0.42857,0.19149,0.26471,1

ROUGE-1+StopWordRemoval,NEWS563,SYSTEM1.TXT,0.45455,0.18868,0.26667,1

ROUGE-2+StopWordRemoval,NEWS563,SYSTEM1.TXT,0.21053,0.08000,0.11594,1

ROUGE-L+StopWordRemoval,NEWS321,SYSTEM1.TXT,0.61538,0.33333,0.43243,1

ROUGE-1+StopWordRemoval,NEWS321,SYSTEM1.TXT,0.64706,0.37931,0.47826,1

ROUGE-2+StopWordRemoval,NEWS321,SYSTEM1.TXT,0.42857,0.23077,0.30000,1

ROUGE-L+StopWordRemoval,NEWS209,SYSTEM1.TXT,0.22222,0.09524,0.13333,1

ROUGE-1+StopWordRemoval,NEWS209,SYSTEM1.TXT,0.26316,0.10417,0.14925,1

ROUGE-2+StopWordRemoval,NEWS209,SYSTEM1.TXT,0.05882,0.02222,0.03226,1

ROUGE-L+StopWordRemoval,NEWS443,SYSTEM1.TXT,0.33333,0.17143,0.22642,1

ROUGE-1+StopWordRemoval,NEWS443,SYSTEM1.TXT,0.36842,0.14583,0.20896,1

ROUGE-2+StopWordRemoval,NEWS443,SYSTEM1.TXT,0.17647,0.06667,0.09677,1

ROUGE-L+StopWordRemoval,NEWS201,SYSTEM1.TXT,0.42857,0.28571,0.34286,1

ROUGE-1+StopWordRemoval,NEWS201,SYSTEM1.TXT,0.42857,0.18182,0.25532,1

ROUGE-2+StopWordRemoval,NEWS201,SYSTEM1.TXT,0.25000,0.10000,0.14286,1

ROUGE-L+StopWordRemoval,NEWS685,SYSTEM1.TXT,0.23810,0.12821,0.16667,1

ROUGE-1+StopWordRemoval,NEWS685,SYSTEM1.TXT,0.36000,0.16667,0.22785,1

ROUGE-2+StopWordRemoval,NEWS685,SYSTEM1.TXT,0.09091,0.03922,0.05479,1

ROUGE-L+StopWordRemoval,NEWS686,SYSTEM1.TXT,0.15385,0.06452,0.09091,1

ROUGE-1+StopWordRemoval,NEWS686,SYSTEM1.TXT,0.14286,0.05556,0.08000,1

ROUGE-2+StopWordRemoval,NEWS686,SYSTEM1.TXT,0.00000,0.00000,0.00000,1

ROUGE-L+StopWordRemoval,NEWS202,SYSTEM1.TXT,0.60000,0.34286,0.43636,1

ROUGE-1+StopWordRemoval,NEWS202,SYSTEM1.TXT,0.61905,0.34211,0.44068,1

ROUGE-2+StopWordRemoval,NEWS202,SYSTEM1.TXT,0.36842,0.20000,0.25926,1

ROUGE-L+StopWordRemoval,NEWS444,SYSTEM1.TXT,0.42308,0.34375,0.37931,1

ROUGE-1+StopWordRemoval,NEWS444,SYSTEM1.TXT,0.41379,0.34286,0.37500,1

ROUGE-2+StopWordRemoval,NEWS444,SYSTEM1.TXT,0.15385,0.12500,0.13793,1

ROUGE-L+StopWordRemoval,NEWS203,SYSTEM1.TXT,0.36364,0.40000,0.38095,1

ROUGE-1+StopWordRemoval,NEWS203,SYSTEM1.TXT,0.60714,0.47222,0.53125,1

ROUGE-2+StopWordRemoval,NEWS203,SYSTEM1.TXT,0.48000,0.36364,0.41379,1

ROUGE-L+StopWordRemoval,NEWS687,SYSTEM1.TXT,0.62500,0.30612,0.41096,1

ROUGE-1+StopWordRemoval,NEWS687,SYSTEM1.TXT,0.62963,0.29825,0.40476,1

ROUGE-2+StopWordRemoval,NEWS687,SYSTEM1.TXT,0.24000,0.11111,0.15190,1

ROUGE-L+StopWordRemoval,NEWS445,SYSTEM1.TXT,0.28571,0.13953,0.18750,1

ROUGE-1+StopWordRemoval,NEWS445,SYSTEM1.TXT,0.36364,0.15094,0.21333,1

ROUGE-2+StopWordRemoval,NEWS445,SYSTEM1.TXT,0.10000,0.04000,0.05714,1

ROUGE-L+StopWordRemoval,NEWS446,SYSTEM1.TXT,0.24000,0.16216,0.19355,1

ROUGE-1+StopWordRemoval,NEWS446,SYSTEM1.TXT,0.25926,0.15909,0.19718,1

ROUGE-2+StopWordRemoval,NEWS446,SYSTEM1.TXT,0.08333,0.04878,0.06154,1

ROUGE-L+StopWordRemoval,NEWS688,SYSTEM1.TXT,0.40909,0.36000,0.38298,1

ROUGE-1+StopWordRemoval,NEWS688,SYSTEM1.TXT,0.43478,0.37037,0.40000,1

ROUGE-2+StopWordRemoval,NEWS688,SYSTEM1.TXT,0.38095,0.33333,0.35556,1

ROUGE-L+StopWordRemoval,NEWS204,SYSTEM1.TXT,0.40000,0.22857,0.29091,1

ROUGE-1+StopWordRemoval,NEWS204,SYSTEM1.TXT,0.40000,0.18182,0.25000,1

ROUGE-2+StopWordRemoval,NEWS204,SYSTEM1.TXT,0.11765,0.04878,0.06897,1

ROUGE-L+StopWordRemoval,NEWS205,SYSTEM1.TXT,0.25000,0.12903,0.17021,1

ROUGE-1+StopWordRemoval,NEWS205,SYSTEM1.TXT,0.25000,0.10526,0.14815,1

ROUGE-2+StopWordRemoval,NEWS205,SYSTEM1.TXT,0.14286,0.05714,0.08163,1

ROUGE-L+StopWordRemoval,NEWS447,SYSTEM1.TXT,0.44444,0.19048,0.26667,1

ROUGE-1+StopWordRemoval,NEWS447,SYSTEM1.TXT,0.42105,0.17391,0.24615,1

ROUGE-2+StopWordRemoval,NEWS447,SYSTEM1.TXT,0.18750,0.06977,0.10169,1

ROUGE-L+StopWordRemoval,NEWS689,SYSTEM1.TXT,0.66667,0.16667,0.26667,1

ROUGE-1+StopWordRemoval,NEWS689,SYSTEM1.TXT,0.76923,0.19608,0.31250,1

ROUGE-2+StopWordRemoval,NEWS689,SYSTEM1.TXT,0.36364,0.08333,0.13559,1

ROUGE-L+StopWordRemoval,NEWS206,SYSTEM1.TXT,0.66667,0.25532,0.36923,1

ROUGE-1+StopWordRemoval,NEWS206,SYSTEM1.TXT,0.71429,0.26316,0.38462,1

ROUGE-2+StopWordRemoval,NEWS206,SYSTEM1.TXT,0.52632,0.18519,0.27397,1

ROUGE-L+StopWordRemoval,NEWS448,SYSTEM1.TXT,0.52000,0.30233,0.38235,1

ROUGE-1+StopWordRemoval,NEWS448,SYSTEM1.TXT,0.46429,0.25490,0.32911,1

ROUGE-2+StopWordRemoval,NEWS448,SYSTEM1.TXT,0.28000,0.14583,0.19178,1

ROUGE-L+StopWordRemoval,NEWS449,SYSTEM1.TXT,0.36842,0.16667,0.22951,1

ROUGE-1+StopWordRemoval,NEWS449,SYSTEM1.TXT,0.33333,0.14000,0.19718,1

ROUGE-2+StopWordRemoval,NEWS449,SYSTEM1.TXT,0.11111,0.04255,0.06154,1

ROUGE-L+StopWordRemoval,NEWS207,SYSTEM1.TXT,0.19048,0.12903,0.15385,1

ROUGE-1+StopWordRemoval,NEWS207,SYSTEM1.TXT,0.23810,0.15152,0.18519,1

ROUGE-2+StopWordRemoval,NEWS207,SYSTEM1.TXT,0.05556,0.03333,0.04167,1

ROUGE-L+StopWordRemoval,NEWS208,SYSTEM1.TXT,0.23810,0.12821,0.16667,1

ROUGE-1+StopWordRemoval,NEWS208,SYSTEM1.TXT,0.30435,0.16667,0.21538,1

ROUGE-2+StopWordRemoval,NEWS208,SYSTEM1.TXT,0.15000,0.07692,0.10169,1

ROUGE-L+StopWordRemoval,NEWS690,SYSTEM1.TXT,0.45455,0.18519,0.26316,1

ROUGE-1+StopWordRemoval,NEWS690,SYSTEM1.TXT,0.45455,0.16129,0.23810,1

ROUGE-2+StopWordRemoval,NEWS690,SYSTEM1.TXT,0.22222,0.07143,0.10811,1

ROUGE-L+StopWordRemoval,NEWS691,SYSTEM1.TXT,0.93333,0.33333,0.49123,1

ROUGE-1+StopWordRemoval,NEWS691,SYSTEM1.TXT,0.88235,0.30000,0.44776,1

ROUGE-2+StopWordRemoval,NEWS691,SYSTEM1.TXT,0.60000,0.19149,0.29032,1

ROUGE-L+StopWordRemoval,NEWS692,SYSTEM1.TXT,0.30769,0.14035,0.19277,1

ROUGE-1+StopWordRemoval,NEWS692,SYSTEM1.TXT,0.52778,0.25676,0.34545,1

ROUGE-2+StopWordRemoval,NEWS692,SYSTEM1.TXT,0.21212,0.09859,0.13462,1

ROUGE-L+StopWordRemoval,NEWS450,SYSTEM1.TXT,0.21053,0.12121,0.15385,1

ROUGE-1+StopWordRemoval,NEWS450,SYSTEM1.TXT,0.19048,0.08696,0.11940,1

ROUGE-2+StopWordRemoval,NEWS450,SYSTEM1.TXT,0.05556,0.02326,0.03279,1

ROUGE-L+StopWordRemoval,NEWS693,SYSTEM1.TXT,0.17647,0.11111,0.13636,1

ROUGE-1+StopWordRemoval,NEWS693,SYSTEM1.TXT,0.20000,0.12121,0.15094,1

ROUGE-2+StopWordRemoval,NEWS693,SYSTEM1.TXT,0.05882,0.03333,0.04255,1

ROUGE-L+StopWordRemoval,NEWS451,SYSTEM1.TXT,0.09091,0.07143,0.08000,1

ROUGE-1+StopWordRemoval,NEWS451,SYSTEM1.TXT,0.12000,0.09375,0.10526,1

ROUGE-2+StopWordRemoval,NEWS451,SYSTEM1.TXT,0.00000,0.00000,0.00000,1

ROUGE-L+StopWordRemoval,NEWS694,SYSTEM1.TXT,0.03571,0.02941,0.03226,1

ROUGE-1+StopWordRemoval,NEWS694,SYSTEM1.TXT,0.03571,0.02564,0.02985,1

ROUGE-2+StopWordRemoval,NEWS694,SYSTEM1.TXT,0.00000,0.00000,0.00000,1

ROUGE-L+StopWordRemoval,NEWS210,SYSTEM1.TXT,0.35714,0.11364,0.17241,1

ROUGE-1+StopWordRemoval,NEWS210,SYSTEM1.TXT,0.42857,0.10909,0.17391,1

ROUGE-2+StopWordRemoval,NEWS210,SYSTEM1.TXT,0.08333,0.01923,0.03125,1

ROUGE-L+StopWordRemoval,NEWS452,SYSTEM1.TXT,0.64706,0.25581,0.36667,1

ROUGE-1+StopWordRemoval,NEWS452,SYSTEM1.TXT,0.66667,0.21429,0.32432,1

ROUGE-2+StopWordRemoval,NEWS452,SYSTEM1.TXT,0.56250,0.16981,0.26087,1

ROUGE-L+StopWordRemoval,NEWS453,SYSTEM1.TXT,0.34615,0.28125,0.31034,1

ROUGE-1+StopWordRemoval,NEWS453,SYSTEM1.TXT,0.38462,0.25000,0.30303,1

ROUGE-2+StopWordRemoval,NEWS453,SYSTEM1.TXT,0.12500,0.08108,0.09836,1

ROUGE-L+StopWordRemoval,NEWS211,SYSTEM1.TXT,0.56250,0.24324,0.33962,1

ROUGE-1+StopWordRemoval,NEWS211,SYSTEM1.TXT,0.58824,0.25000,0.35088,1

ROUGE-2+StopWordRemoval,NEWS211,SYSTEM1.TXT,0.26667,0.10811,0.15385,1

ROUGE-L+StopWordRemoval,NEWS695,SYSTEM1.TXT,0.58333,0.21875,0.31818,1

ROUGE-1+StopWordRemoval,NEWS695,SYSTEM1.TXT,0.66667,0.16667,0.26667,1

ROUGE-2+StopWordRemoval,NEWS695,SYSTEM1.TXT,0.50000,0.11111,0.18182,1

ROUGE-L+StopWordRemoval,NEWS696,SYSTEM1.TXT,0.18182,0.14815,0.16327,1

ROUGE-1+StopWordRemoval,NEWS696,SYSTEM1.TXT,0.20000,0.15625,0.17544,1

ROUGE-2+StopWordRemoval,NEWS696,SYSTEM1.TXT,0.00000,0.00000,0.00000,1

ROUGE-L+StopWordRemoval,NEWS212,SYSTEM1.TXT,0.26667,0.15686,0.19753,1

ROUGE-1+StopWordRemoval,NEWS212,SYSTEM1.TXT,0.33333,0.15625,0.21277,1

ROUGE-2+StopWordRemoval,NEWS212,SYSTEM1.TXT,0.11111,0.04918,0.06818,1

ROUGE-L+StopWordRemoval,NEWS454,SYSTEM1.TXT,0.24138,0.14894,0.18421,1

ROUGE-1+StopWordRemoval,NEWS454,SYSTEM1.TXT,0.33333,0.16393,0.21978,1

ROUGE-2+StopWordRemoval,NEWS454,SYSTEM1.TXT,0.03704,0.01724,0.02353,1

ROUGE-L+StopWordRemoval,NEWS213,SYSTEM1.TXT,0.28571,0.13953,0.18750,1

ROUGE-1+StopWordRemoval,NEWS213,SYSTEM1.TXT,0.30435,0.12963,0.18182,1

ROUGE-2+StopWordRemoval,NEWS213,SYSTEM1.TXT,0.05000,0.01961,0.02817,1

ROUGE-L+StopWordRemoval,NEWS697,SYSTEM1.TXT,0.37500,0.16216,0.22642,1

ROUGE-1+StopWordRemoval,NEWS697,SYSTEM1.TXT,0.37500,0.13333,0.19672,1

ROUGE-2+StopWordRemoval,NEWS697,SYSTEM1.TXT,0.00000,0.00000,0.00000,1

ROUGE-L+StopWordRemoval,NEWS455,SYSTEM1.TXT,0.43750,0.10769,0.17284,1

ROUGE-1+StopWordRemoval,NEWS455,SYSTEM1.TXT,0.61111,0.13750,0.22449,1

ROUGE-2+StopWordRemoval,NEWS455,SYSTEM1.TXT,0.00000,0.00000,0.00000,1

ROUGE-L+StopWordRemoval,NEWS456,SYSTEM1.TXT,0.21053,0.16667,0.18605,1

ROUGE-1+StopWordRemoval,NEWS456,SYSTEM1.TXT,0.33333,0.25926,0.29167,1

ROUGE-2+StopWordRemoval,NEWS456,SYSTEM1.TXT,0.05556,0.04167,0.04762,1

ROUGE-L+StopWordRemoval,NEWS698,SYSTEM1.TXT,0.09091,0.09524,0.09302,1

ROUGE-1+StopWordRemoval,NEWS698,SYSTEM1.TXT,0.11538,0.13043,0.12245,1

ROUGE-2+StopWordRemoval,NEWS698,SYSTEM1.TXT,0.00000,0.00000,0.00000,1

ROUGE-L+StopWordRemoval,NEWS214,SYSTEM1.TXT,0.31250,0.25000,0.27778,1

ROUGE-1+StopWordRemoval,NEWS214,SYSTEM1.TXT,0.44444,0.29630,0.35556,1

ROUGE-2+StopWordRemoval,NEWS214,SYSTEM1.TXT,0.13333,0.08333,0.10256,1

ROUGE-L+StopWordRemoval,NEWS215,SYSTEM1.TXT,0.38462,0.11905,0.18182,1

ROUGE-1+StopWordRemoval,NEWS215,SYSTEM1.TXT,0.37500,0.11765,0.17910,1

ROUGE-2+StopWordRemoval,NEWS215,SYSTEM1.TXT,0.14286,0.04167,0.06452,1

ROUGE-L+StopWordRemoval,NEWS457,SYSTEM1.TXT,0.27778,0.12821,0.17544,1

ROUGE-1+StopWordRemoval,NEWS457,SYSTEM1.TXT,0.30000,0.12500,0.17647,1

ROUGE-2+StopWordRemoval,NEWS457,SYSTEM1.TXT,0.05882,0.02222,0.03226,1

ROUGE-L+StopWordRemoval,NEWS699,SYSTEM1.TXT,0.37500,0.32143,0.34615,1

ROUGE-1+StopWordRemoval,NEWS699,SYSTEM1.TXT,0.37037,0.30303,0.33333,1

ROUGE-2+StopWordRemoval,NEWS699,SYSTEM1.TXT,0.16667,0.13333,0.14815,1

ROUGE-L+StopWordRemoval,NEWS216,SYSTEM1.TXT,0.14286,0.08824,0.10909,1

ROUGE-1+StopWordRemoval,NEWS216,SYSTEM1.TXT,0.20833,0.13158,0.16129,1

ROUGE-2+StopWordRemoval,NEWS216,SYSTEM1.TXT,0.04762,0.02857,0.03571,1

ROUGE-L+StopWordRemoval,NEWS458,SYSTEM1.TXT,0.50000,0.22857,0.31373,1

ROUGE-1+StopWordRemoval,NEWS458,SYSTEM1.TXT,0.50000,0.20000,0.28571,1

ROUGE-2+StopWordRemoval,NEWS458,SYSTEM1.TXT,0.35714,0.13514,0.19608,1

ROUGE-L+StopWordRemoval,NEWS459,SYSTEM1.TXT,0.23810,0.13889,0.17544,1

ROUGE-1+StopWordRemoval,NEWS459,SYSTEM1.TXT,0.28571,0.15000,0.19672,1

ROUGE-2+StopWordRemoval,NEWS459,SYSTEM1.TXT,0.00000,0.00000,0.00000,1

ROUGE-L+StopWordRemoval,NEWS217,SYSTEM1.TXT,0.21053,0.10526,0.14035,1

ROUGE-1+StopWordRemoval,NEWS217,SYSTEM1.TXT,0.29167,0.13725,0.18667,1

ROUGE-2+StopWordRemoval,NEWS217,SYSTEM1.TXT,0.09524,0.04167,0.05797,1

ROUGE-L+StopWordRemoval,NEWS218,SYSTEM1.TXT,0.33333,0.09091,0.14286,1

ROUGE-1+StopWordRemoval,NEWS218,SYSTEM1.TXT,0.38462,0.09434,0.15152,1

ROUGE-2+StopWordRemoval,NEWS218,SYSTEM1.TXT,0.18182,0.04000,0.06557,1

ROUGE-L+StopWordRemoval,NEWS219,SYSTEM1.TXT,0.15000,0.08571,0.10909,1

ROUGE-1+StopWordRemoval,NEWS219,SYSTEM1.TXT,0.19048,0.10811,0.13793,1

ROUGE-2+StopWordRemoval,NEWS219,SYSTEM1.TXT,0.00000,0.00000,0.00000,1

ROUGE-L+StopWordRemoval,NEWS460,SYSTEM1.TXT,0.58333,0.17949,0.27451,1

ROUGE-1+StopWordRemoval,NEWS460,SYSTEM1.TXT,0.58333,0.15909,0.25000,1

ROUGE-2+StopWordRemoval,NEWS460,SYSTEM1.TXT,0.40000,0.09756,0.15686,1

ROUGE-L+StopWordRemoval,NEWS461,SYSTEM1.TXT,0.56250,0.32143,0.40909,1

ROUGE-1+StopWordRemoval,NEWS461,SYSTEM1.TXT,0.47619,0.28571,0.35714,1

ROUGE-2+StopWordRemoval,NEWS461,SYSTEM1.TXT,0.16667,0.09375,0.12000,1

ROUGE-L+StopWordRemoval,NEWS462,SYSTEM1.TXT,0.38889,0.15217,0.21875,1

ROUGE-1+StopWordRemoval,NEWS462,SYSTEM1.TXT,0.36842,0.08750,0.14141,1

ROUGE-2+StopWordRemoval,NEWS462,SYSTEM1.TXT,0.18750,0.03896,0.06452,1

ROUGE-L+StopWordRemoval,NEWS220,SYSTEM1.TXT,0.35294,0.20000,0.25532,1

ROUGE-1+StopWordRemoval,NEWS220,SYSTEM1.TXT,0.45455,0.23810,0.31250,1

ROUGE-2+StopWordRemoval,NEWS220,SYSTEM1.TXT,0.26316,0.12821,0.17241,1

ROUGE-L+StopWordRemoval,NEWS221,SYSTEM1.TXT,0.76923,0.34483,0.47619,1

ROUGE-1+StopWordRemoval,NEWS221,SYSTEM1.TXT,0.76923,0.30303,0.43478,1

ROUGE-2+StopWordRemoval,NEWS221,SYSTEM1.TXT,0.72727,0.26667,0.39024,1

ROUGE-L+StopWordRemoval,NEWS463,SYSTEM1.TXT,0.24000,0.09836,0.13953,1

ROUGE-1+StopWordRemoval,NEWS463,SYSTEM1.TXT,0.28000,0.10294,0.15054,1

ROUGE-2+StopWordRemoval,NEWS463,SYSTEM1.TXT,0.08696,0.03077,0.04545,1

ROUGE-L+StopWordRemoval,NEWS464,SYSTEM1.TXT,0.05882,0.09091,0.07143,1

ROUGE-1+StopWordRemoval,NEWS464,SYSTEM1.TXT,0.05882,0.06667,0.06250,1

ROUGE-2+StopWordRemoval,NEWS464,SYSTEM1.TXT,0.00000,0.00000,0.00000,1

ROUGE-L+StopWordRemoval,NEWS222,SYSTEM1.TXT,0.52381,0.25000,0.33846,1

ROUGE-1+StopWordRemoval,NEWS222,SYSTEM1.TXT,0.59091,0.23636,0.33766,1

ROUGE-2+StopWordRemoval,NEWS222,SYSTEM1.TXT,0.30000,0.11538,0.16667,1

ROUGE-L+StopWordRemoval,NEWS465,SYSTEM1.TXT,0.53333,0.26667,0.35556,1

ROUGE-1+StopWordRemoval,NEWS465,SYSTEM1.TXT,0.53333,0.22222,0.31373,1

ROUGE-2+StopWordRemoval,NEWS465,SYSTEM1.TXT,0.30769,0.12121,0.17391,1

ROUGE-L+StopWordRemoval,NEWS223,SYSTEM1.TXT,0.38889,0.15909,0.22581,1

ROUGE-1+StopWordRemoval,NEWS223,SYSTEM1.TXT,0.40000,0.16667,0.23529,1

ROUGE-2+StopWordRemoval,NEWS223,SYSTEM1.TXT,0.16667,0.06667,0.09524,1

ROUGE-L+StopWordRemoval,NEWS224,SYSTEM1.TXT,0.06897,0.06452,0.06667,1

ROUGE-1+StopWordRemoval,NEWS224,SYSTEM1.TXT,0.18750,0.15789,0.17143,1

ROUGE-2+StopWordRemoval,NEWS224,SYSTEM1.TXT,0.03333,0.02857,0.03077,1

ROUGE-L+StopWordRemoval,NEWS466,SYSTEM1.TXT,0.15000,0.09375,0.11538,1

ROUGE-1+StopWordRemoval,NEWS466,SYSTEM1.TXT,0.13043,0.08108,0.10000,1

ROUGE-2+StopWordRemoval,NEWS466,SYSTEM1.TXT,0.00000,0.00000,0.00000,1

ROUGE-L+StopWordRemoval,NEWS467,SYSTEM1.TXT,0.21053,0.09756,0.13333,1

ROUGE-1+StopWordRemoval,NEWS467,SYSTEM1.TXT,0.21053,0.07273,0.10811,1

ROUGE-2+StopWordRemoval,NEWS467,SYSTEM1.TXT,0.00000,0.00000,0.00000,1

ROUGE-L+StopWordRemoval,NEWS225,SYSTEM1.TXT,0.13636,0.07143,0.09375,1

ROUGE-1+StopWordRemoval,NEWS225,SYSTEM1.TXT,0.13636,0.06000,0.08333,1

ROUGE-2+StopWordRemoval,NEWS225,SYSTEM1.TXT,0.00000,0.00000,0.00000,1

ROUGE-L+StopWordRemoval,NEWS468,SYSTEM1.TXT,0.23333,0.29167,0.25926,1

ROUGE-1+StopWordRemoval,NEWS468,SYSTEM1.TXT,0.21212,0.24138,0.22581,1

ROUGE-2+StopWordRemoval,NEWS468,SYSTEM1.TXT,0.03333,0.03846,0.03571,1

ROUGE-L+StopWordRemoval,NEWS226,SYSTEM1.TXT,0.31579,0.33333,0.32432,1

ROUGE-1+StopWordRemoval,NEWS226,SYSTEM1.TXT,0.28571,0.23077,0.25532,1

ROUGE-2+StopWordRemoval,NEWS226,SYSTEM1.TXT,0.16667,0.13043,0.14634,1

ROUGE-L+StopWordRemoval,NEWS227,SYSTEM1.TXT,0.36842,0.22581,0.28000,1

ROUGE-1+StopWordRemoval,NEWS227,SYSTEM1.TXT,0.36842,0.20588,0.26415,1

ROUGE-2+StopWordRemoval,NEWS227,SYSTEM1.TXT,0.06250,0.03226,0.04255,1

ROUGE-L+StopWordRemoval,NEWS469,SYSTEM1.TXT,0.19231,0.20000,0.19608,1

ROUGE-1+StopWordRemoval,NEWS469,SYSTEM1.TXT,0.18519,0.15625,0.16949,1

ROUGE-2+StopWordRemoval,NEWS469,SYSTEM1.TXT,0.08333,0.06897,0.07547,1

ROUGE-L+StopWordRemoval,NEWS228,SYSTEM1.TXT,0.11765,0.08000,0.09524,1

ROUGE-1+StopWordRemoval,NEWS228,SYSTEM1.TXT,0.16667,0.10714,0.13043,1

ROUGE-2+StopWordRemoval,NEWS228,SYSTEM1.TXT,0.00000,0.00000,0.00000,1

ROUGE-L+StopWordRemoval,NEWS229,SYSTEM1.TXT,0.31250,0.10204,0.15385,1

ROUGE-1+StopWordRemoval,NEWS229,SYSTEM1.TXT,0.31250,0.08772,0.13699,1

ROUGE-2+StopWordRemoval,NEWS229,SYSTEM1.TXT,0.00000,0.00000,0.00000,1

ROUGE-L+StopWordRemoval,NEWS470,SYSTEM1.TXT,0.08696,0.08333,0.08511,1

ROUGE-1+StopWordRemoval,NEWS470,SYSTEM1.TXT,0.08696,0.06667,0.07547,1

ROUGE-2+StopWordRemoval,NEWS470,SYSTEM1.TXT,0.00000,0.00000,0.00000,1

ROUGE-L+StopWordRemoval,NEWS471,SYSTEM1.TXT,0.35000,0.20588,0.25926,1

ROUGE-1+StopWordRemoval,NEWS471,SYSTEM1.TXT,0.35000,0.16279,0.22222,1

ROUGE-2+StopWordRemoval,NEWS471,SYSTEM1.TXT,0.16667,0.07500,0.10345,1

ROUGE-L+StopWordRemoval,NEWS472,SYSTEM1.TXT,0.15000,0.14286,0.14634,1

ROUGE-1+StopWordRemoval,NEWS472,SYSTEM1.TXT,0.15000,0.11538,0.13043,1

ROUGE-2+StopWordRemoval,NEWS472,SYSTEM1.TXT,0.05882,0.04348,0.05000,1

ROUGE-L+StopWordRemoval,NEWS230,SYSTEM1.TXT,0.66667,0.35897,0.46667,1

ROUGE-1+StopWordRemoval,NEWS230,SYSTEM1.TXT,0.69565,0.36364,0.47761,1

ROUGE-2+StopWordRemoval,NEWS230,SYSTEM1.TXT,0.50000,0.24390,0.32787,1

ROUGE-L+StopWordRemoval,NEWS231,SYSTEM1.TXT,0.23529,0.12903,0.16667,1

ROUGE-1+StopWordRemoval,NEWS231,SYSTEM1.TXT,0.23529,0.11111,0.15094,1

ROUGE-2+StopWordRemoval,NEWS231,SYSTEM1.TXT,0.00000,0.00000,0.00000,1

ROUGE-L+StopWordRemoval,NEWS473,SYSTEM1.TXT,0.26316,0.31250,0.28571,1

ROUGE-1+StopWordRemoval,NEWS473,SYSTEM1.TXT,0.26087,0.31579,0.28571,1

ROUGE-2+StopWordRemoval,NEWS473,SYSTEM1.TXT,0.15000,0.18750,0.16667,1

ROUGE-L+StopWordRemoval,NEWS474,SYSTEM1.TXT,0.24000,0.18182,0.20690,1

ROUGE-1+StopWordRemoval,NEWS474,SYSTEM1.TXT,0.24000,0.16667,0.19672,1

ROUGE-2+StopWordRemoval,NEWS474,SYSTEM1.TXT,0.04545,0.03030,0.03636,1

ROUGE-L+StopWordRemoval,NEWS232,SYSTEM1.TXT,0.63636,0.20000,0.30435,1

ROUGE-1+StopWordRemoval,NEWS232,SYSTEM1.TXT,0.58333,0.18919,0.28571,1

ROUGE-2+StopWordRemoval,NEWS232,SYSTEM1.TXT,0.40000,0.11765,0.18182,1

ROUGE-L+StopWordRemoval,NEWS475,SYSTEM1.TXT,0.08696,0.06897,0.07692,1

ROUGE-1+StopWordRemoval,NEWS475,SYSTEM1.TXT,0.08333,0.05000,0.06250,1

ROUGE-2+StopWordRemoval,NEWS475,SYSTEM1.TXT,0.00000,0.00000,0.00000,1

ROUGE-L+StopWordRemoval,NEWS233,SYSTEM1.TXT,0.40000,0.12121,0.18605,1

ROUGE-1+StopWordRemoval,NEWS233,SYSTEM1.TXT,0.40000,0.09091,0.14815,1

ROUGE-2+StopWordRemoval,NEWS233,SYSTEM1.TXT,0.12500,0.02439,0.04082,1

ROUGE-L+StopWordRemoval,NEWS234,SYSTEM1.TXT,0.33333,0.11628,0.17241,1

ROUGE-1+StopWordRemoval,NEWS234,SYSTEM1.TXT,0.37500,0.12245,0.18462,1

ROUGE-2+StopWordRemoval,NEWS234,SYSTEM1.TXT,0.14286,0.04348,0.06667,1

ROUGE-L+StopWordRemoval,NEWS476,SYSTEM1.TXT,0.66667,0.27451,0.38889,1

ROUGE-1+StopWordRemoval,NEWS476,SYSTEM1.TXT,0.83333,0.28986,0.43011,1

ROUGE-2+StopWordRemoval,NEWS476,SYSTEM1.TXT,0.36364,0.12121,0.18182,1

ROUGE-L+StopWordRemoval,NEWS477,SYSTEM1.TXT,0.24000,0.20690,0.22222,1

ROUGE-1+StopWordRemoval,NEWS477,SYSTEM1.TXT,0.30769,0.21622,0.25397,1

ROUGE-2+StopWordRemoval,NEWS477,SYSTEM1.TXT,0.04167,0.02941,0.03448,1

ROUGE-L+StopWordRemoval,NEWS235,SYSTEM1.TXT,0.50000,0.18000,0.26471,1

ROUGE-1+StopWordRemoval,NEWS235,SYSTEM1.TXT,0.59091,0.19403,0.29213,1

